i,j,LDC,Jaccard,LKS,CI_e_av_skin,CI_e_mul_skin,CI_e_av_body,CI_e_mul_body,LLBCe,LLBMEe1
168,183,98,0.23529411764705882,56,5965.5,33386418,17431.5,248926860,0.02387079831932773,-351.05216465162897
168,169,238,0.19230769230769232,64,9108.5,80210832,27637.5,756022176,0.017638276927750614,-995.5988908179337
168,170,252,0.3333333333333333,64,9215.5,81804918,28673.5,807496872,0.019499688113818546,-931.3491811211638
168,171,238,0.2916666666666667,64,8388.5,69484272,27109.5,729787968,0.01618215952455083,-730.5256003514975
168,195,434,0.0975609756097561,64,10774.5,105030900,42631.5,1501014060,0.02315558913222297,-5690.459491453951
168,196,392,0.05,56,12162.0,125701875,38085.0,1275116661,0.05738796399094983,-11588.688535582844
168,184,630,0.1346153846153846,64,15648.5,177643752,54881.5,2109667560,0.022264305987929132,-12266.710456563429
168,173,350,0.18181818181818182,64,10552.5,101723544,34345.5,1089315864,0.017218851628662272,-1960.914929992318
169,266,221,0.0,64,9458.0,87737664,26154.0,665730432,0.023108005176160726,-1589.1865278057257
169,185,170,0.17391304347826086,64,8453.0,66093984,23496.0,503953920,0.018934458481213216,-670.0300251377098
169,194,340,0.08823529411764706,64,11521.0,132166432,34311.0,1162198080,0.017590641752576693,-2117.948957248698
169,171,289,0.13333333333333333,64,10048.0,100443904,29904.0,893970432,0.01485441160804137,-1169.9428065682139
169,195,527,0.17073170731707318,64,12434.0,151828800,45426.0,1838701440,0.015384647539003033,-4040.724023563054
169,172,272,0.13793103448275862,64,9876.5,96750480,29533.5,871420320,0.02561662525712801,-2037.7904562667813
169,268,221,0.2,64,8894.0,75591360,26598.0,692754048,0.01249058316888554,-593.4190712726029
169,196,476,0.046511627906976744,56,13821.5,181710000,40879.5,1561983264,0.051716281595849706,-12968.260168587469
169,275,255,0.14285714285714285,64,10410.0,108239936,27760.0,763478016,0.015932697261019296,-941.14808390281
170,260,198,0.0,40,10376.0,107294140,25622.0,609124960,0.05231514448616769,-3282.7258414510216
170,271,72,0.0,32,6947.5,31990566,18599.5,152606280,0.05032464805192078,-1317.0065030494407
170,183,126,0.13636363636363635,56,7732.0,49221324,21262.0,325690080,0.018441214869786293,-533.089812224773
170,185,180,0.21739130434782608,64,8560.0,67407516,24532.0,538266240,0.014651861352628616,-519.0271818272427
170,171,306,0.2962962962962963,64,10155.0,102440096,30940.0,954837504,0.01228040954976601,-783.6331941376864
170,195,558,0.13953488372093023,64,12541.0,154846200,46462.0,1963891680,0.01622882290420413,-4672.225219877401
170,285,144,0.3,64,7993.5,54964910,22461.0,403634672,0.01577599301283512,-382.994334530057
170,268,234,0.24,64,9001.0,77093640,27634.0,739921056,0.012793784238637177,-604.0829576954882
170,184,810,0.16666666666666666,64,17415.0,261898736,58712.0,2760239680,0.019477256613617454,-12091.606765980576
170,173,450,0.22857142857142856,64,12319.0,149970192,38176.0,1425235392,0.014618722650173464,-2034.9731731274414
170,186,504,0.21052631578947367,64,12403.0,151815168,42482.5,1705192344,0.017942124942898933,-3475.422711826288
170,274,180,0.037037037037037035,56,8497.0,66023784,24244.0,519543936,0.018324619211993333,-889.2973123502554
171,218,153,0.18181818181818182,56,7584.0,54475520,21692.0,411499008,0.017326192326192327,-502.38001472925805
171,185,170,0.17391304347826086,64,7733.0,57255264,22968.0,486466560,0.014905106970324362,-489.1518082810652
171,205,238,0.10714285714285714,64,9597.5,92039376,26947.0,720240768,0.012343263904888555,-724.4496396326168
171,172,272,0.2222222222222222,64,9156.5,83812080,29005.5,841181760,0.022245434632312464,-1452.0805913253896
171,184,765,0.16981132075471697,64,16588.0,222454144,57148.0,2494609920,0.01308438527438412,-7668.9370325420905
171,173,425,0.23529411764705882,64,11492.0,127383168,36612.0,1288078848,0.010038454061512984,-1269.7003043545733
171,186,476,0.15384615384615385,64,11576.0,128950272,40918.5,1541094336,0.013178368826142105,-2600.72842782298
172,175,64,0.0,32,5992.5,26955000,16629.0,132379605,0.06016023085102034,-1294.6956350991313
172,182,160,0.18181818181818182,56,7372.5,51753600,22570.5,472649310,0.03551197014918076,-1223.7777643631107
172,187,128,0.09090909090909091,40,8458.0,71260035,20337.5,344765400,0.041451802166087875,-1352.8037699716213
172,269,64,0.0,32,6205.5,30782610,16908.0,148357935,0.06047429179008126,-1345.2026163522999
172,195,496,0.06818181818181818,64,11542.5,126688500,44527.5,1730126700,0.03604961026902348,-10980.833297174997
172,184,720,0.10909090909090909,64,16416.5,214274280,56777.5,2431684200,0.028114611156715055,-18318.214828354325
172,207,112,0.15,48,6523.5,36497070,19810.5,314584110,0.03261181241304421,-833.389564770658
173,182,250,0.20689655172413793,56,9708.0,78658560,30177.0,723755088,0.009969611839993614,-769.8304695793238
173,178,250,0.12903225806451613,48,10396.5,97462872,29799.0,690606000,0.038531656655945073,-3379.6767231036747
173,179,325,0.15151515151515152,56,11280.0,121593024,32742.0,948695328,0.022848826381580402,-2469.7193863475795
173,266,325,0.02702702702702703,64,10902.0,111269088,32862.0,959218848,0.021972350973226525,-2933.2549855636585
173,183,175,0.14285714285714285,56,9069.0,61206192,26934.0,439356960,0.014820770058865295,-945.5255383350182
173,285,200,0.13793103448275862,64,9330.5,68348280,28133.0,544504464,0.012842932929139825,-887.9325221559865
173,184,1125,0.20689655172413793,64,18752.0,325668288,64384.0,3723572160,0.012615422830568894,-10003.707597205457
173,186,700,0.325,64,13740.0,188780544,48154.5,2300309928,0.010009574322875605,-2515.453992008202
173,317,125,0.07142857142857142,32,8572.0,47632128,25360.0,301323456,0.024055342129172538,-1453.2968697896652
173,319,125,0.1111111111111111,40,8396.0,42825216,25220.0,289046016,0.01809116809116809,-1014.1270799546159
173,265,350,0.18181818181818182,64,11072.5,115925784,33858.0,1046564064,0.010749981466511774,-1169.8737285915201
173,200,300,0.08823529411764706,56,10337.0,95837808,31923.0,876872304,0.013631291312018023,-1546.7038981382664
173,282,425,0.07692307692307693,64,12564.0,156661632,36036.0,1237565952,0.01545383121048976,-2469.576465625831
173,220,325,0.1875,64,10698.0,105697440,32664.0,941855040,0.010067637335782493,-971.1367968423828
173,215,250,0.09375,56,10014.0,87016032,29794.5,690211368,0.017447858083601924,-1620.1103501379646
173,297,275,0.125,64,9658.0,77292960,31174.0,811188000,0.009623877220030505,-931.1496258235841
173,275,375,0.08108108108108109,64,11854.0,137270112,34468.0,1100058624,0.010305107828362617,-1369.8946607645
174,175,20,0.125,16,3782.0,13692000,5587.5,30289896,0.12829506802721088,-148.39018636296572
174,176,50,0.07142857142857142,20,7776.5,50153796,11074.5,102191544,0.11993284493284494,-920.9905124785781
176,212,70,0.0,20,9118.5,79648272,12862.5,157966416,0.09848272642390289,-1333.1445396792249
176,239,70,0.0,20,8203.5,59538402,11680.5,121095108,0.13102824463118584,-1731.3847022638436
176,293,30,0.0,15,6184.5,15164820,8655.5,26733258,0.11576617826617824,-627.1234921783894
176,295,70,0.0,25,8992.5,76879044,12415.5,144022698,0.07281746031746032,-901.5162201510556
176,226,90,0.0,25,10022.5,99516384,14262.5,201638016,0.05965028311519539,-1101.6035601554004
176,288,50,0.0,25,7668.5,47780172,11146.5,104437512,0.09245435781150065,-805.400058905141
177,178,80,0.2,30,6879.5,47261214,13905.5,189960750,0.043365166579452295,-437.6606127568639
177,179,104,0.3125,35,7763.0,58962288,16848.5,260951796,0.029821563240680894,-399.3266865377716
177,180,64,0.0,20,7199.5,51499294,11760.0,138206999,0.10591269841269842,-959.9547292731589
177,181,56,0.07142857142857142,20,6557.0,42990024,10524.5,108404268,0.11399572649572651,-748.2892689495218
178,182,100,0.17647058823529413,42,6448.5,41109120,16128.0,259969500,0.0395326453230865,-547.7939323855418
178,179,130,0.4375,42,8020.5,63547848,18693.0,340767000,0.030416666666666668,-446.5013836044103
178,215,100,0.1111111111111111,42,6754.5,45476964,15745.5,247920750,0.039574039492340146,-614.3664831044952
178,216,40,0.0,18,4864.5,18499104,9429.0,48951000,0.1891025641025641,-1051.2505419310544
179,182,130,0.15,49,7332.0,51287040,19071.0,357123816,0.02490701155174839,-553.2284386217802
179,204,143,0.09090909090909091,42,7612.0,56273280,20298.0,410218560,0.046203180537596124,-1463.5149973257955
179,186,364,0.17142857142857143,56,11364.0,123088896,37048.5,1135046196,0.019566847966501946,-2886.4120514003907
179,217,65,0.058823529411764705,28,6464.0,35829696,13944.0,135268272,0.05218917112299465,-607.9783591893057
179,215,130,0.2777777777777778,49,7638.0,56736288,18688.5,340572276,0.02521122365893608,-454.3010304271123
179,181,91,0.1111111111111111,28,7698.0,57804768,15312.0,194464368,0.10358569353667395,-1517.737956043527
180,262,72,0.13333333333333333,24,6684.5,43488984,13109.5,169134840,0.07599017384731671,-680.1414606517188
180,196,224,0.16129032258064516,28,12326.0,131236875,31393.0,588156093,0.024519115890083636,-2548.621691241057
180,312,40,0.08333333333333333,16,6026.5,33254452,8579.5,65316300,0.052904040404040405,-192.06727964907438
180,302,48,0.2727272727272727,16,6673.5,43317890,9527.0,87031105,0.03666666666666667,-124.90950003040712
180,335,56,0.07142857142857142,12,5625.5,27017298,7955.5,51015468,0.17765567765567766,-1039.221838225946
180,309,40,0.18181818181818182,16,6086.5,34187692,8701.5,68112296,0.04757575757575758,-135.5864215333415
181,204,77,0.058823529411764705,24,6406.0,41029440,13974.0,170412480,0.1471237453314659,-1989.146204939135
181,343,49,0.16666666666666666,16,5862.0,33966144,7611.0,56031192,0.10252525252525252,-428.06337303559025
181,345,35,0.2,16,5116.0,24280080,7152.0,47780208,0.0779541446208113,-179.286871209729
181,346,21,0.1111111111111111,12,3667.0,5466264,4986.0,8844192,0.10300925925925926,-141.98434613021792
181,347,21,0.1111111111111111,12,4188.0,12230928,5640.0,20600496,0.08950617283950618,-126.13937531597318
182,183,70,0.21428571428571427,49,5121.0,25816320,13263.0,165390120,0.019533403104831672,-145.4265282629504
182,184,450,0.12244897959183673,56,14804.0,137364480,50713.0,1401689520,0.011607907838979074,-5321.923242660544
183,184,315,0.08333333333333333,56,14165.0,106886736,47470.0,850898400,0.015285864336435365,-6359.177067058617
184,204,495,0.037037037037037035,48,15084.0,150719360,51940.0,1610083200,0.03176852795580242,-18571.620506533814
184,218,405,0.10204081632653061,56,14844.0,139272320,49464.0,1189559360,0.013616255633687605,-6076.329966964026
184,240,90,0.0,16,12449.0,25040400,43304.0,143344960,0.024965218125486403,-9374.465869251804
184,243,45,0.0,8,11924.0,0,42460.0,0,0.021739130434782608,-7694.374635071023
184,185,450,0.0784313725490196,64,14993.0,146379024,50740.0,1406275200,0.01163237469611924,-5691.214210824886
184,259,405,0.038461538461538464,40,15436.0,167508352,50300.0,1331545600,0.035262094422384094,-18360.380088392707
184,186,1260,0.23728813559322035,64,18836.0,329674752,68690.5,4454988120,0.018338909211384705,-16352.629844399255
184,315,180,0.0425531914893617,32,13400.0,70399296,44849.5,405832680,0.025128848949385482,-9667.962211817969
184,316,180,0.0425531914893617,32,13365.5,68753784,45071.5,443537160,0.022021056341130343,-8552.11928110981
184,189,270,0.0625,40,14439.0,119955440,47022.5,774895000,0.014496481274485034,-5979.832005237362
184,190,405,0.08,40,15816.0,185632832,49300.0,1161705600,0.01852322354183098,-8537.86230320483
184,191,405,0.10204081632653061,40,15808.0,185251264,49496.0,1194994240,0.02255361872521236,-10155.649523271573
184,317,225,0.08695652173913043,32,13668.0,83181824,45896.0,583570240,0.011594202898550725,-4358.9730552187475
184,206,270,0.0625,40,14259.0,111370160,46787.5,734982600,0.013769091428665899,-5663.47808125217
184,318,135,0.02127659574468085,24,12846.0,43975712,44172.0,290766080,0.018307752223108376,-7007.822091512212
184,319,225,0.08695652173913043,40,13492.0,74787328,45756.0,559792640,0.015088566827697263,-5631.9259491237335
184,265,630,0.11320754716981132,64,16168.5,202445672,54394.0,2026870560,0.01439648396607006,-8047.106925589989
184,197,675,0.1320754716981132,64,15893.0,189305424,55193.0,2162572720,0.013090624276558913,-7390.447479063449
184,280,360,0.06,56,14192.0,108174528,48949.0,1102091760,0.010996511945491535,-5120.478527109051
184,320,135,0.043478260869565216,24,12890.0,46074336,44153.0,287539120,0.014331723027375202,-5235.8392968305825
184,321,315,0.061224489795918366,32,14855.0,139796976,47662.0,883507680,0.02883277318864053,-12675.430146287132
184,322,225,0.041666666666666664,24,13784.0,88714560,45850.0,575757600,0.02456377349994371,-9996.321135872475
184,323,135,0.043478260869565216,24,12813.0,42401744,43901.0,244739440,0.01956521739130435,-7054.391491809076
184,324,135,0.043478260869565216,24,12893.0,46217424,44153.0,287539120,0.014492753623188406,-5282.210980104321
184,325,90,0.021739130434782608,16,12411.5,23251800,43307.0,143854480,0.014734299516908212,-5336.656707583873
184,326,180,0.0425531914893617,32,13235.0,62529456,45065.5,442518120,0.01873413999917238,-7289.316469049658
184,207,315,0.08333333333333333,48,13955.0,96870576,47953.0,932931120,0.010658595000350319,-4503.31680733973
184,202,360,0.08163265306122448,56,14104.5,104001128,48816.0,1079503040,0.01082302185198936,-4801.93244053544
184,297,495,0.07692307692307693,64,14754.0,134979680,51710.0,1571020000,0.015254673487679348,-7966.130380655027
185,195,310,0.10810810810810811,64,10119.0,86545800,38490.0,1000555200,0.019779998992843554,-3512.427921974309
185,285,80,0.125,64,5571.5,30720690,14489.0,205642080,0.014565145502645505,-135.12625212556623
185,268,130,0.35294117647058826,64,6579.0,43088760,19662.0,376971840,0.013324664330287167,-195.29872364510268
186,203,336,0.08108108108108109,48,10652.0,103403520,36658.5,1094126616,0.025360294595533846,-4263.26057601121
186,204,308,0.11428571428571428,48,10072.0,87367680,35710.5,994660560,0.028134152175668167,-4202.591666960243
186,218,252,0.12121212121212122,56,9832.0,80732160,33234.5,734873688,0.01773860642231855,-2061.9381266023825
186,195,868,0.09259259259259259,64,13962.0,194918400,56440.5,3169693620,0.028182094444973004,-16235.14969042025
186,285,224,0.125,64,9414.5,69189120,32439.5,651460698,0.014130581746509161,-1487.083984369249
186,268,364,0.20588235294117646,64,10422.0,97044480,37612.5,1194222204,0.01517427676588771,-2060.106444113707
186,257,168,0.030303030303030304,32,9539.5,72645120,30775.5,476870490,0.07575837199416748,-8346.931566177016
186,287,280,0.05555555555555555,40,10966.5,112098816,34551.0,873003501,0.0665249777714764,-9851.81129208231
186,319,140,0.06451612903225806,40,8480.0,43352064,29526.5,345822912,0.01755081537339602,-1646.662769819046
186,197,420,0.2647058823529412,64,10881.0,109734912,38963.5,1335971826,0.011924652840074643,-1687.155685063807
186,200,336,0.1111111111111111,56,10421.0,97016832,36229.5,1049115078,0.015929826414856126,-2451.132481418431
186,326,112,0.06666666666666667,32,8223.0,36246528,28836.0,273374271,0.0247035627208041,-2160.0640894787816
186,202,224,0.2413793103448276,56,9092.5,60286464,32586.5,666884232,0.01171123621862538,-1044.8733433729878
186,220,364,0.1388888888888889,64,10782.0,106997760,36970.5,1126862280,0.013495914888013398,-2001.6168763205326
186,215,280,0.08571428571428572,56,10098.0,88086528,34101.0,825788601,0.017228121102870697,-2353.535762246763
186,297,308,0.14705882352941177,64,9742.0,78243840,35480.5,970528500,0.010592317699208563,-1409.869561393711
187,189,48,0.07692307692307693,25,6480.5,39892930,10582.5,109865000,0.04648199023199023,-247.81252941301233
187,190,72,0.0625,25,7857.5,61734904,12860.0,164707200,0.060477843915343915,-562.1471493205062
187,191,72,0.0,25,7849.5,61608008,13056.0,169426880,0.07068014705882353,-803.5156898920235
187,192,40,0.0,20,6443.5,39306036,9390.0,81149600,0.07650335775335776,-367.0204160392507
188,271,44,0.0,16,7261.5,33819930,10267.5,74368800,0.13577681577681577,-1240.4966643086839
188,316,44,0.0,16,7246.5,33471630,10531.5,82732320,0.1102190421623195,-1011.7386615613407
188,336,55,0.06666666666666667,12,6753.0,22012560,9060.0,36115200,0.15000000000000002,-1283.6103181397316
188,270,99,0.1111111111111111,16,10449.0,107833680,15240.0,231897600,0.12557189542483663,-2317.562203924674
188,337,55,0.14285714285714285,12,8115.0,53638200,10772.0,90351360,0.10210622710622712,-851.5966487620029
188,338,55,0.14285714285714285,12,7477.0,38823840,9968.0,64880640,0.09935897435897435,-788.8808085361945
188,339,44,0.0,8,6585.0,18111600,8875.5,30270240,0.13428571428571429,-1151.006470226491
188,340,55,0.0,8,6845.0,24148800,9196.0,40423680,0.1605555555555556,-1689.8511463407954
188,286,55,0.06666666666666667,16,8051.0,52152120,11214.0,104353920,0.10148148148148148,-940.6000751007263
189,316,24,0.25,20,3956.5,14501490,7174.0,47659875,0.07648809523809523,-105.72667128944292
189,190,54,0.25,25,6407.0,39153520,11402.5,124830000,0.036688311688311694,-159.06416747316106
190,206,54,0.15384615384615385,25,6227.0,36351280,11167.5,118400400,0.03955535205535206,-195.8108443135064
190,333,27,0.0,15,4556.0,10337152,7660.0,22435200,0.06382001836547292,-188.8620934679419
190,210,27,0.09090909090909091,15,4959.0,16611056,8562.0,47113920,0.05761183261183261,-160.93245095444695
190,320,27,0.2,15,4858.0,15038688,8533.0,46320480,0.05185185185185186,-123.0435464655937
190,328,27,0.09090909090909091,15,4953.0,16517648,8500.0,45417600,0.05425324675324675,-147.04737605499912
191,203,108,0.10526315789473684,30,7624.0,58104640,17464.0,293485632,0.07217813051146384,-1416.218244680976
191,317,45,0.16666666666666666,20,5628.0,27094784,10472.0,96702784,0.04707792207792208,-212.10934788922876
191,206,54,0.25,25,6219.0,36276560,11363.5,121793160,0.044642857142857144,-208.91778886262688
191,334,9,0.0,5,3884.0,0,7036.0,0,0.1,-201.61616644268508
191,323,27,0.2,15,4773.0,13811504,8477.0,40555504,0.06111111111111111,-153.90028000456795
192,321,35,0.0,16,5409.0,29052072,8572.0,70122960,0.08593073593073593,-320.9952828927797
192,328,15,0.0,12,3539.0,10516632,5030.0,22376800,0.07738095238095237,-73.28458580448411
193,294,50,0.0,20,5613.0,30044088,11147.0,95921280,0.08394734894734897,-726.9270650540865
193,295,70,0.0625,25,6909.0,47726712,12852.0,152083980,0.06616294006919006,-736.1086951878526
193,289,50,0.0,20,5805.0,32663736,11439.0,105539760,0.09075963718820862,-801.9172799953559
193,292,70,0.0,25,6723.0,45188928,13557.0,175306680,0.06528776574732457,-855.6272380321909
193,296,40,0.0,20,5088.0,22880988,10804.5,84639330,0.06148579747480846,-434.4897640175838
193,279,70,0.0,20,6714.0,45066132,13449.0,171749160,0.1196344469160213,-1595.4993273775842
194,204,220,0.03333333333333333,48,9297.0,77571680,28575.0,724082400,0.060244034326006494,-4887.045326284621
194,205,280,0.1724137931034483,64,11070.5,121107558,31354.0,936342420,0.021579959595643242,-1647.1933833702167
194,267,200,0.30434782608695654,64,9881.0,91907712,27001.5,603898470,0.015617418137026447,-627.1737233668938
194,195,620,0.4166666666666667,64,13187.0,173063400,49305.0,2307439800,0.011935005030243124,-2605.4587814892902
194,283,280,0.25925925925925924,64,11187.5,123979674,31165.5,921944790,0.013749562077867756,-869.1939505160982
194,282,340,0.32142857142857145,64,11873.0,140807328,33207.0,1077874560,0.01719229604356262,-1288.1491146031979
194,270,180,0.0,32,10781.0,114000912,26415.0,559101600,0.05979371955357175,-4131.256988262066
194,298,180,0.11538461538461539,56,9301.0,77669872,26479.0,563989920,0.03321869796869797,-1774.8398238020307
194,275,300,0.20689655172413793,64,11163.0,123378248,31639.0,958110720,0.015430747368638718,-1129.2848871898918
194,278,120,0.08333333333333333,32,8717.0,63333840,23360.0,325760700,0.026554951690821255,-1030.4478801442287
194,299,60,0.09523809523809523,24,7199.0,26069976,20755.0,126790800,0.02738095238095238,-744.4059629068825
195,219,217,0.05555555555555555,56,9372.0,65480400,35700.0,663411600,0.017335182174848477,-2766.4267559948885
195,205,434,0.0975609756097561,64,11983.5,139124700,42469.0,1481377560,0.015531546857353782,-3733.783772122682
195,267,310,0.20588235294117646,64,10794.0,105580800,38116.5,955421460,0.014211722019138957,-2093.5251428207634
195,283,434,0.2857142857142857,64,12100.5,142424100,42280.5,1458599220,0.011688008405539407,-1984.1093690986224
195,268,403,0.2571428571428571,64,10560.0,98982000,41592.0,1375400880,0.012857369380169676,-2190.3542623828857
195,225,155,0.0,24,9376.0,65593200,33770.0,430190400,0.112037037037037,-17249.38828768946
195,253,434,0.0,40,13335.5,177251100,42924.0,1536359760,0.12548739166854136,-39202.7502523843
195,282,527,0.23076923076923078,64,12786.0,161755200,44322.0,1705294080,0.015013684719453165,-3367.902277682945
195,298,279,0.14285714285714285,56,10214.0,89224800,37594.0,892282560,0.029904592373079762,-4787.461287986162
195,276,403,0.15789473684210525,64,11388.0,122331600,41172.0,1324648080,0.013628592890606618,-2699.3238461668393
195,275,465,0.21052631578947367,64,12076.0,141733200,42754.0,1515816960,0.011359739886459498,-2283.551784787811
195,300,155,0.02857142857142857,32,9238.0,61701600,33660.0,416898000,0.03806164890198503,-5484.577997373579
195,301,279,0.02564102564102564,32,11238.0,118101600,36886.0,806727840,0.11019110032267927,-22045.36866524905
195,278,186,0.05714285714285714,32,9630.0,72756000,34475.0,515382600,0.022275243430705628,-3245.6947773338266
195,299,93,0.0625,24,8112.0,29948400,31870.0,200594400,0.022681451612903226,-2626.1981116369398
196,245,364,0.07894736842105263,35,14569.5,206955000,36973.5,1161016740,0.074101198114356,-13988.817401420434
196,247,364,0.07894736842105263,35,14659.5,209992500,36541.5,1116670212,0.063166582903425,-11821.64479682498
196,262,252,0.12121212121212122,42,11233.5,94365000,33043.5,757586520,0.026393139425809883,-3292.201287872683
196,287,280,0.08571428571428572,35,12492.0,136839375,33984.0,854132607,0.08578570191274097,-12290.691302467061
196,199,196,0.12903225806451613,28,11239.5,94567500,30751.5,522303552,0.0333692651434587,-3384.1877606052417
196,312,140,0.1,28,10575.5,72157500,28513.5,292563900,0.024176245210727972,-2143.6132914370532
196,302,168,0.13333333333333333,28,11222.5,93993750,29461.0,389828565,0.02394636015325671,-2172.9567773273707
196,303,112,0.10344827586206896,28,10078.5,55383750,27876.0,227121975,0.019704433497536946,-1581.7539276529708
196,304,112,0.10344827586206896,28,9958.5,51333750,27913.5,230971500,0.01929392446633826,-1567.5174797208886
196,200,336,0.1111111111111111,49,11946.5,118428750,35662.5,1026437346,0.0261516958505754,-4098.651428695147
196,313,56,0.0,14,8900.0,15609375,26518.5,87769170,0.030862068965517242,-2631.2369515249443
196,305,112,0.03225806451612903,28,9807.0,46220625,28251.0,265617225,0.025147478912334608,-2400.582436890642
196,306,168,0.13333333333333333,28,11165.0,92053125,29406.0,384182595,0.016609195402298847,-1495.0086006157794
196,314,140,0.1,28,10515.5,70132500,28573.5,298723140,0.032918035030104,-2913.0471374422336
196,307,168,0.1724137931034483,28,11135.0,91040625,29303.5,373660560,0.016420361247947452,-1359.2607051083714
196,308,112,0.10344827586206896,28,10059.0,54725625,27847.5,224196336,0.01847290640394089,-1483.8623849917233
196,309,140,0.13793103448275862,28,10635.5,74182500,28635.5,305087688,0.01795977011494253,-1465.2621900715833
196,310,168,0.1724137931034483,28,11165.0,92053125,29346.0,378023355,0.017344006568144502,-1437.2628125188144
196,311,140,0.1,28,10465.5,68445000,28611.5,302623992,0.02458857872650976,-2179.4411474681315
196,217,140,0.06451612903225806,28,10449.5,67905000,28789.5,320896404,0.022528239383078092,-2161.6072758770356
196,297,308,0.05405405405405406,56,11267.5,95512500,34913.5,949549500,0.027304607819313705,-4351.6677492181525
197,218,135,0.14285714285714285,56,6889.0,46357920,19737.0,356727728,0.01994842381397003,-459.5504167653453
197,283,210,0.07407407407407407,64,9019.5,80181738,24803.5,614774706,0.01347728774791387,-611.6031948233339
197,262,135,0.043478260869565216,48,6765.0,44389296,20113.0,375878160,0.029868348678799735,-895.5184676291906
197,265,210,0.20833333333333334,64,8213.5,67385682,24667.0,607822488,0.011162102417106306,-424.9902238633461
197,198,135,0.2,56,6913.0,46738944,19813.0,360598560,0.016973081742818585,-349.17485355910776
197,202,120,0.35294117647058826,56,6149.5,34617618,19089.0,323723792,0.01757703081232493,-260.1631643639243
197,220,195,0.2727272727272727,64,7839.0,61440120,23473.0,547009680,0.010310120375055439,-302.07964733500233
197,297,165,0.18181818181818182,64,6799.0,44929080,21983.0,471121000,0.010883062744534605,-319.3537073295594
197,275,225,0.1111111111111111,64,8995.0,79792776,25277.0,638891008,0.010709445392838185,-493.9541698284446
198,283,126,0.09523809523809523,56,7994.5,59474688,19150.5,341836560,0.014240585122938064,-292.9185192672108
198,265,126,0.15,56,7188.5,49983232,19014.0,337970880,0.017352919931581254,-344.5595424028541
198,274,90,0.11764705882352941,49,5950.0,35398656,15072.0,226333440,0.01951927276286859,-219.6875461465508
198,282,153,0.13043478260869565,56,8680.0,67547136,21192.0,399651840,0.01402128913608802,-413.51889537245273
199,203,84,0.0,24,6542.0,41917920,15516.0,212230656,0.06950577145060062,-1222.9923684006035
199,262,63,0.06666666666666667,24,5598.0,31337568,12468.0,150197760,0.0444812925170068,-388.49596045638583
199,318,21,0.0,12,3724.0,10333776,6800.0,34842624,0.09222222222222223,-199.04006891642925
199,312,35,0.09090909090909091,16,4940.0,23962704,7938.0,58003200,0.06523809523809523,-181.8971088470476
199,314,35,0.09090909090909091,16,4880.0,23290224,7998.0,59224320,0.07035173160173161,-198.2328833771407
200,304,48,0.14285714285714285,28,5030.0,21348756,12249.0,89991000,0.056187722533876376,-384.96314145463475
200,280,96,0.1111111111111111,49,5777.0,31833648,16488.0,259534044,0.023399386987910633,-372.1418070091211
200,274,120,0.1,49,6515.0,42192216,17991.0,319648032,0.02215549629311688,-453.5658280470176
200,207,84,0.05555555555555555,42,5540.0,28507116,15492.0,219698028,0.024377528789293494,-364.66378719250906
201,266,182,0.22727272727272727,64,8455.0,71392776,22995.5,527539740,0.022587797207857998,-695.6077214101045
201,205,196,0.16666666666666666,64,9314.5,86454654,24316.5,591251570,0.0181523596525195,-694.8519812785977
201,267,140,0.09090909090909091,64,8125.0,65609856,19964.0,381330495,0.016108362536933964,-399.71808350104936
201,262,126,0.09523809523809523,48,7177.0,48997104,19437.5,355937400,0.03788866226366227,-936.0667262949923
201,265,196,0.12,64,8625.5,74380618,23991.5,575576820,0.0157262506012506,-639.7053175482699
201,274,140,0.14285714285714285,56,7387.0,52677144,20049.5,385454160,0.014970366934652648,-360.2770008782557
201,297,154,0.08695652173913043,64,7211.0,49592920,21307.5,446127500,0.017041544314271583,-535.571429636573
201,284,56,0.058823529411764705,16,5837.5,25523706,14318.0,109023915,0.09926470588235294,-1135.0525502053315
202,220,104,0.16666666666666666,56,6050.5,33754140,17096.0,273053760,0.016102470514235218,-228.84597239161332
202,215,80,0.058823529411764705,49,5366.5,27788292,14226.5,200099592,0.023389131293543055,-276.0835868925688
203,204,132,0.21052631578947367,36,6900.0,47273600,19908.0,395429760,0.032272518142083366,-804.2778644439359
203,205,168,0.04,48,8673.5,73805160,22687.0,511347408,0.0392875271157005,-1648.2070524074597
203,206,72,0.125,30,6075.0,34931600,14755.5,180508680,0.045322420634920625,-530.9572331581918
203,207,84,0.11764705882352941,36,5771.0,30383760,15921.0,229124016,0.031191327055297636,-456.0750879331995
203,208,48,0.14285714285714285,18,5040.5,19455480,13101.0,111496176,0.05622710622710622,-452.9657340247738
203,209,168,0.04,18,11104.5,110172920,20217.0,408318768,0.18787698412698417,-8813.307060540497
204,210,33,0.0,18,4227.0,13486880,11202.0,65298240,0.06063797313797314,-461.32082549583066
204,211,44,0.15384615384615385,18,4480.0,16684800,12174.0,102156480,0.06217948717948719,-423.164946219652
204,209,154,0.041666666666666664,18,10524.5,93087280,19269.0,371198880,0.18126725327812285,-7776.99210862851
205,218,126,0.09523809523809523,56,7853.5,57623280,19263.0,343448144,0.02332127295362589,-532.5191375405678
205,271,56,0.0,32,6390.0,28742571,14606.5,115112010,0.06368261368261369,-855.3187076107229
